SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,LowQualFinSF,GrLivArea,KitchenAbvGr,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,MSZoning,Street_Pave,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,Exterior1st,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir_Y,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,Age,TotalSF,TotalBath,TotalRooms
11.771443882099637,20.0,70.0,11200.0,5.0,5.0,1965.0,0.0,0.0,1040.0,1.0,0.0,1965.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,11.81660178155392,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,12.110066769145625,11.966155007934974,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.829881320279227,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,11.817702614569422,12.029507768043436,11.972142755121736,11.77796692645605,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,43.0,3120.0,2.0,8.0
12.75130259456002,60.0,85.0,11924.0,9.0,5.0,2006.0,286.0,0.0,2324.0,1.0,2.0,2005.0,3.0,736.0,147.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,11.998764092997591,12.565053851528742,12.028920535005932,12.006247862771078,12.021694375010965,12.175147953756243,12.110066769145625,11.804983901645318,12.68857580183376,12.025388317351847,12.219295401238256,12.585649809181433,12.003526687539077,11.936599783161778,12.268275399133252,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.570277954922279,12.029507768043436,11.972142755121736,12.340644414737406,12.274106099877972,12.015110970765583,12.013714867717118,12.045210751251265,12.408693593675883,12.393088432430986,1.0,4674.0,4.0,15.0
11.87757552297847,20.0,69.0,12968.0,5.0,6.0,1962.0,0.0,0.0,912.0,1.0,0.0,1962.0,1.0,352.0,140.0,0.0,0.0,0.0,176.0,0.0,0.0,9.0,12.048952792813513,1.0,12.181961534978655,12.003907444104783,11.998764092997591,11.81660178155392,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,12.110066769145625,11.966155007934974,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.932444119012574,12.013736448930393,12.00800987100605,11.820510226722117,1.0,12.051662314941392,11.817702614569422,12.029507768043436,11.972142755121736,11.77796692645605,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,46.0,2736.0,2.0,6.0
12.540761149388421,20.0,91.0,10652.0,7.0,5.0,2007.0,306.0,0.0,1494.0,1.0,1.0,2006.0,3.0,840.0,160.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,11.998764092997591,12.174747087801993,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,12.181962029760363,12.292828964644462,12.025388317351847,12.219295401238256,12.173658484401447,12.003526687539077,12.16637876315217,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,12.408693593675883,12.393088432430986,1.0,4482.0,2.0,10.0
11.964007453736912,20.0,69.0,10920.0,6.0,5.0,1960.0,212.0,0.0,1253.0,1.0,1.0,1960.0,1.0,352.0,0.0,213.0,176.0,0.0,0.0,0.0,0.0,5.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,12.009228301703471,11.840273230898557,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,12.110066769145625,11.853720790674009,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.866816409530932,12.013736448930393,12.00800987100605,11.820510226722117,1.0,12.051662314941392,11.817702614569422,12.029507768043436,11.994567454634954,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,48.0,3759.0,3.0,7.0
11.790564777297387,45.0,51.0,6120.0,7.0,8.0,2001.0,0.0,0.0,854.0,1.0,0.0,1991.0,2.0,576.0,48.0,112.0,0.0,0.0,0.0,0.0,0.0,7.0,11.72256278578059,1.0,11.94009996759665,12.003907444104783,12.009228301703471,11.702780094346277,12.028920535005932,12.006247862771078,12.021694375010965,11.58748071349119,11.987993284557655,11.80702888207362,11.83800315703093,12.025388317351847,11.7020232907962,11.80110789773221,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,11.691106709623977,11.817702614569422,12.029507768043436,11.972142755121736,11.77796692645605,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,78.0,2518.0,1.0,7.0
11.91170829631447,20.0,69.0,11241.0,6.0,7.0,1970.0,180.0,0.0,1004.0,1.0,1.0,1970.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,3.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,12.175596418017061,11.840273230898557,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,11.80702888207362,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.932444119012574,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,11.817702614569422,12.029507768043436,12.165099164078345,12.102700236010788,12.274106099877972,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,40.0,3012.0,2.0,7.0
11.407576060361786,90.0,72.0,10791.0,4.0,5.0,1967.0,0.0,0.0,1296.0,2.0,0.0,1967.0,2.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,10.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,11.81660178155392,12.028920535005932,12.006247862771078,11.773351902026503,11.969696167473646,11.987993284557655,11.853720790674009,11.83800315703093,12.025388317351847,11.574049361394318,11.80110789773221,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,11.820510226722117,1.0,12.051662314941392,11.817702614569422,12.029507768043436,11.972142755121736,11.59022992478211,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,39.0,1296.0,2.0,8.0
11.976665770490767,20.0,66.0,13695.0,5.0,5.0,2004.0,0.0,0.0,1114.0,1.0,0.0,2004.0,2.0,576.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,6.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,12.077414557406117,11.826899465935757,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,12.181962029760363,11.83800315703093,12.025388317351847,12.219295401238256,11.80110789773221,12.003526687539077,11.936599783161778,12.268275399133252,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,11.77796692645605,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,4.0,3342.0,3.0,9.0
11.842236406331555,20.0,70.0,7560.0,5.0,6.0,1965.0,0.0,0.0,1339.0,1.0,0.0,1958.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,11.840273230898557,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,12.110066769145625,12.039430464224953,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.874018851025454,12.013736448930393,12.00800987100605,11.820510226722117,1.0,12.051662314941392,11.817702614569422,11.834744407361743,11.972142755121736,12.102700236010788,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.796247012613112,11.801707587724662,51.0,3397.0,1.0,9.0
12.692506186542177,60.0,101.0,14215.0,8.0,5.0,2006.0,380.0,0.0,2376.0,1.0,1.0,2005.0,3.0,853.0,240.0,154.0,0.0,0.0,0.0,0.0,0.0,11.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,12.009228301703471,12.565053851528742,12.028920535005932,12.006247862771078,12.021694375010965,12.175147953756243,11.987993284557655,12.181962029760363,12.292828964644462,12.025388317351847,12.219295401238256,12.585649809181433,12.003526687539077,12.16637876315217,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.340644414737406,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,12.408693593675883,12.393088432430986,1.0,4692.0,4.0,13.0
11.845109950883979,45.0,57.0,7449.0,7.0,7.0,1950.0,0.0,0.0,1108.0,1.0,1.0,1930.0,1.0,280.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,6.0,11.72256278578059,1.0,11.94009996759665,11.774671905714193,11.998764092997591,11.53331896608102,12.028920535005932,12.006247862771078,12.021694375010965,11.58748071349119,11.987993284557655,11.80702888207362,11.83800315703093,12.025388317351847,12.219295401238256,11.80110789773221,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,11.5661321597503,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,11.770414991255228,12.015110970765583,12.013714867717118,11.574538553834447,11.969915869898246,11.981061904908799,77.0,2382.0,1.0,9.0
12.345838935721968,20.0,75.0,9742.0,8.0,5.0,2002.0,281.0,0.0,1795.0,1.0,1.0,2002.0,2.0,534.0,171.0,159.0,0.0,0.0,0.0,0.0,0.0,9.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,12.174747087801993,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,12.110066769145625,12.181962029760363,12.292828964644462,12.025388317351847,12.219295401238256,12.173658484401447,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,6.0,5349.0,2.0,10.0
11.774527900858468,120.0,44.0,4224.0,5.0,7.0,1976.0,0.0,0.0,1060.0,1.0,1.0,1976.0,2.0,572.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6.0,11.72256278578059,1.0,11.94009996759665,12.003907444104783,11.998764092997591,11.659337511510918,12.028920535005932,12.006247862771078,12.082822135436054,11.969696167473646,11.987993284557655,12.328422343286674,11.83800315703093,12.025388317351847,12.219295401238256,12.173658484401447,12.003526687539077,11.936599783161778,12.268275399133252,12.013736448930393,12.00800987100605,11.820510226722117,1.0,12.051662314941392,11.817702614569422,12.029507768043436,12.165099164078345,12.102700236010788,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,31.0,3140.0,2.0,9.0
11.944714374881176,20.0,69.0,8246.0,5.0,8.0,2001.0,0.0,0.0,1060.0,1.0,1.0,1968.0,1.0,270.0,406.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,11.998764092997591,11.81660178155392,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,11.995151357715962,11.83800315703093,11.925293774901515,11.86388860634171,11.80110789773221,12.003526687539077,12.043832242819724,11.829881320279227,12.113002775637833,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,12.165099164078345,12.102700236010788,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,42.0,3180.0,2.0,9.0
12.454107814022272,20.0,110.0,14230.0,8.0,5.0,2007.0,640.0,0.0,1600.0,1.0,1.0,2007.0,3.0,890.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,12.009228301703471,12.565053851528742,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,12.181962029760363,12.292828964644462,12.025388317351847,12.219295401238256,12.173658484401447,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,2.0,4732.0,2.0,10.0
11.811554895830454,20.0,60.0,7200.0,5.0,7.0,2000.0,0.0,0.0,900.0,1.0,0.0,2005.0,2.0,576.0,222.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,12.009228301703471,11.840273230898557,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,11.80702888207362,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,12.043832242819724,11.866816409530932,11.889163965772394,12.00800987100605,11.820510226722117,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,11.77796692645605,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,59.0,2700.0,2.0,8.0
12.631343648903034,20.0,98.0,11478.0,8.0,5.0,2008.0,200.0,0.0,1704.0,1.0,1.0,2008.0,3.0,772.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,12.565053851528742,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,12.181962029760363,12.292828964644462,12.025388317351847,12.219295401238256,12.585649809181433,12.003526687539077,11.936599783161778,12.268275399133252,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,3.0,5112.0,3.0,10.0
12.242891437918386,20.0,47.0,16321.0,5.0,6.0,1997.0,0.0,0.0,1600.0,1.0,2.0,1957.0,1.0,319.0,288.0,258.0,0.0,0.0,0.0,0.0,0.0,12.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,12.175596418017061,11.840273230898557,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,11.853720790674009,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,12.299895399405374,11.866816409530932,12.013736448930393,12.00800987100605,11.820510226722117,1.0,12.051662314941392,11.817702614569422,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,49.0,4568.0,2.0,8.0
11.134603622683905,30.0,60.0,6324.0,4.0,6.0,1950.0,0.0,0.0,520.0,1.0,0.0,1920.0,1.0,240.0,49.0,0.0,87.0,0.0,0.0,0.0,0.0,5.0,11.72256278578059,1.0,12.128046447482042,12.003907444104783,11.998764092997591,11.702780094346277,11.82015520659951,11.434601777782074,12.021694375010965,11.969696167473646,11.987993284557655,11.853720790674009,11.83800315703093,12.025388317351847,11.7020232907962,11.80110789773221,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,11.690123019101538,0.0,12.051662314941392,11.515196696779109,12.029507768043436,11.972142755121736,11.77796692645605,11.770414991255228,11.673737742954195,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,81.0,1560.0,1.0,5.0
11.914054519303125,20.0,69.0,8544.0,5.0,6.0,2006.0,0.0,0.0,1228.0,1.0,0.0,1966.0,1.0,271.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,12.175596418017061,11.81660178155392,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,11.966155007934974,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.914959904285068,12.013736448930393,12.00800987100605,11.905214326751537,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,11.770414991255228,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,42.0,3684.0,2.0,9.0
12.100161978566867,20.0,85.0,11049.0,8.0,5.0,2007.0,0.0,0.0,1234.0,1.0,0.0,2007.0,2.0,484.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,12.009228301703471,12.174747087801993,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,11.987993284557655,12.181962029760363,12.292828964644462,12.025388317351847,12.219295401238256,12.585649809181433,12.003526687539077,12.16637876315217,11.914959904285068,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,1.0,3702.0,2.0,10.0
12.016732516077072,20.0,70.0,10552.0,5.0,5.0,1959.0,0.0,0.0,1700.0,1.0,1.0,1959.0,2.0,447.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,12.048952792813513,1.0,12.128046447482042,12.003907444104783,11.998764092997591,11.840273230898557,12.028920535005932,12.006247862771078,12.021694375010965,11.969696167473646,12.110066769145625,12.039430464224953,11.83800315703093,12.025388317351847,11.86388860634171,11.80110789773221,12.003526687539077,11.936599783161778,11.829881320279227,12.013736448930393,12.00800987100605,11.905214326751537,1.0,12.051662314941392,12.199648365565876,12.029507768043436,11.972142755121736,12.102700236010788,12.170004377098426,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,51.0,4496.0,3.0,10.0
12.533579815765737,120.0,60.0,7313.0,9.0,5.0,2005.0,246.0,0.0,1561.0,1.0,1.0,2005.0,2.0,556.0,203.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,12.048952792813513,1.0,11.94009996759665,12.003907444104783,11.998764092997591,12.565053851528742,12.028920535005932,12.006247862771078,12.082822135436054,11.969696167473646,12.110066769145625,11.853720790674009,12.68857580183376,12.025388317351847,12.219295401238256,12.585649809181433,12.003526687539077,11.936599783161778,12.268275399133252,12.013736448930393,12.00800987100605,12.181140174984307,1.0,12.051662314941392,12.570277954922279,12.029507768043436,11.972142755121736,12.102700236010788,12.274106099877972,12.015110970765583,12.013714867717118,12.045210751251265,11.969915869898246,11.981061904908799,2.0,4683.0,3.0,8.0
